variant,pass_index,from_direction,phase,elapsed_s,time_since_flip_s,esc_pulse_us,signed_speed_mps,raw_ds_m,fresh_odom,leg_motion_m,front_clearance_m,rear_clearance_m
immediate,1,forward,flip,8.4471,1.0611,1593.00,-0.121314,,0,0.886208,1.706,1.360
immediate,1,forward,flip,8.4682,1.0822,1593.00,-0.121314,,0,0.886208,1.697,1.373
immediate,1,forward,flip,8.4845,1.0985,1593.00,-0.121314,,0,0.886208,1.697,1.373
immediate,1,forward,flip,8.5056,1.1196,1593.00,-0.113633,-0.0090798,1,0.895288,1.697,1.373
immediate,1,forward,flip,8.5105,1.1245,1593.00,-0.113633,,0,0.895288,1.697,1.373
immediate,1,forward,flip,8.5315,1.1455,1593.00,-0.113633,,0,0.895288,1.697,1.373
immediate,1,forward,flip,8.5524,1.1664,1593.00,-0.113633,,0,0.895288,1.697,1.373
immediate,1,forward,flip,8.5734,1.1873,1593.00,-0.113633,,0,0.895288,1.681,1.385
immediate,1,forward,flip,8.5843,1.1982,1593.00,-0.133208,-0.0192869,1,0.914575,1.681,1.385
immediate,1,forward,flip,8.6008,1.2147,1593.00,-0.133208,,0,0.914575,1.681,1.385
immediate,1,forward,flip,8.6220,1.2360,1593.00,-0.133208,,0,0.914575,1.681,1.385
immediate,1,forward,flip,8.6430,1.2570,1593.00,-0.133208,,0,0.914575,1.681,1.385
immediate,1,forward,flip,8.6641,1.2781,1593.00,-0.133208,,0,0.914575,1.664,1.398
immediate,1,forward,flip,8.6859,1.2999,1593.00,-0.141678,-0.0168447,1,0.931420,1.664,1.398
immediate,1,forward,flip,8.6971,1.3111,1593.00,-0.141678,,0,0.931420,1.664,1.398
immediate,1,forward,flip,8.7183,1.3322,1593.00,-0.141678,,0,0.931420,1.664,1.398
immediate,1,forward,flip,8.7392,1.3532,1593.00,-0.141678,,0,0.931420,1.664,1.398
immediate,1,forward,flip,8.7602,1.3741,1593.00,-0.141678,,0,0.931420,1.664,1.398
immediate,1,forward,flip,8.7811,1.3951,1593.00,-0.141678,,0,0.931420,1.666,1.408
immediate,1,forward,flip,8.7855,1.3994,1593.00,-0.138341,-0.0128364,1,0.944256,1.666,1.408
immediate,1,forward,flip,8.8035,1.4174,1593.00,-0.138341,,0,0.944256,1.666,1.408
immediate,1,forward,flip,8.8246,1.4386,1593.00,-0.138341,,0,0.944256,1.666,1.408
immediate,1,forward,flip,8.8458,1.4597,1593.00,-0.138341,,0,0.944256,1.666,1.408
immediate,1,forward,flip,8.8667,1.4807,1593.00,-0.138341,,0,0.944256,1.653,1.419
immediate,1,forward,flip,8.8863,1.5003,1593.00,-0.132533,-0.0115596,1,0.955816,1.653,1.419
immediate,1,forward,flip,8.8955,1.5095,1593.00,-0.132533,,0,0.955816,1.653,1.419
immediate,1,forward,flip,8.9165,1.5305,1593.00,-0.132533,,0,0.955816,1.653,1.419
immediate,1,forward,flip,8.9374,1.5514,1593.00,-0.132533,,0,0.955816,1.653,1.419
immediate,1,forward,flip,8.9583,1.5723,1593.00,-0.132533,,0,0.955816,1.653,1.419
immediate,1,forward,flip,8.9793,1.5933,1593.00,-0.132533,,0,0.955816,1.632,1.429
immediate,1,forward,flip,8.9843,1.5983,1593.00,-0.122799,-0.0094671,1,0.965283,1.632,1.429
immediate,1,forward,flip,8.9987,1.6127,1593.00,-0.122799,,0,0.965283,1.632,1.429
immediate,1,forward,flip,9.0198,1.6338,1593.00,-0.122799,,0,0.965283,1.632,1.429
immediate,1,forward,flip,9.0408,1.6548,1593.00,-0.122799,,0,0.965283,1.632,1.429
immediate,1,forward,flip,9.0617,1.6757,1593.00,-0.122799,,0,0.965283,1.632,1.429
immediate,1,forward,flip,9.0827,1.6967,1593.00,-0.122799,,0,0.965283,1.629,1.436
immediate,1,forward,flip,9.0857,1.6997,1593.00,-0.112880,-0.0081274,1,0.973410,1.629,1.436
immediate,1,forward,flip,9.0985,1.7125,1593.00,-0.112880,,0,0.973410,1.629,1.436
immediate,1,forward,flip,9.1195,1.7335,1593.00,-0.112880,,0,0.973410,1.629,1.436
immediate,1,forward,flip,9.1404,1.7544,1593.00,-0.112880,,0,0.973410,1.629,1.436
immediate,1,forward,flip,9.1613,1.7752,1593.00,-0.112880,,0,0.973410,1.629,1.436
immediate,1,forward,flip,9.1823,1.7963,1593.00,-0.112880,,0,0.973410,1.623,1.442
immediate,1,forward,flip,9.1850,1.7990,1593.00,-0.108340,-0.0095188,1,0.982929,1.623,1.442
immediate,1,forward,flip,9.2040,1.8180,1593.00,-0.108340,,0,0.982929,1.623,1.442
immediate,1,forward,flip,9.2250,1.8390,1593.00,-0.108340,,0,0.982929,1.623,1.442
immediate,1,forward,flip,9.2460,1.8600,1593.00,-0.108340,,0,0.982929,1.623,1.442
immediate,1,forward,flip,9.2669,1.8809,1593.00,-0.108340,,0,0.982929,1.612,1.449
immediate,1,forward,flip,9.2831,1.8970,1593.00,-0.089175,-0.0031840,1,0.986113,1.612,1.449
immediate,1,forward,flip,9.3036,1.9176,1593.00,-0.089175,,0,0.986113,1.612,1.449
immediate,1,forward,flip,9.3246,1.9386,1593.00,-0.089175,,0,0.986113,1.612,1.449
immediate,1,forward,flip,9.3455,1.9595,1593.00,-0.089175,,0,0.986113,1.612,1.449
immediate,1,forward,flip,9.3666,1.9806,1593.00,-0.089175,,0,0.986113,1.605,1.451
immediate,1,forward,flip,9.3837,1.9977,1593.00,-0.073747,-0.0026832,1,0.988796,1.605,1.451
immediate,1,forward,flip,9.3946,2.0086,1593.00,-0.073747,,0,0.988796,1.605,1.451
immediate,1,forward,flip,9.4157,2.0297,1593.00,-0.073747,,0,0.988796,1.605,1.451
immediate,1,forward,flip,9.4367,2.0507,1593.00,-0.073747,,0,0.988796,1.605,1.451
immediate,1,forward,flip,9.4577,2.0716,1593.00,-0.073747,,0,0.988796,1.605,1.451
immediate,1,forward,flip,9.4787,2.0927,1593.00,-0.073747,,0,0.988796,1.596,1.459
immediate,1,forward,flip,9.4844,2.0984,1593.00,-0.073747,,0,0.988796,1.596,1.459
immediate,1,forward,flip,9.5059,2.1198,1593.00,-0.080963,-0.0104892,1,0.999285,1.596,1.459
immediate,1,forward,flip,9.5131,2.1271,1593.00,-0.080963,,0,0.999285,1.596,1.459
immediate,1,forward,flip,9.5342,2.1481,1593.00,-0.080963,,0,0.999285,1.596,1.459
immediate,1,forward,flip,9.5551,2.1691,1593.00,-0.080963,,0,0.999285,1.596,1.459
immediate,1,forward,flip,9.5761,2.1900,1593.00,-0.080963,,0,0.999285,1.589,1.464
immediate,1,forward,flip,9.5850,2.1990,1593.00,-0.080858,-0.0080258,1,1.007311,1.589,1.464
immediate,1,forward,flip,9.5998,2.2138,1593.00,-0.080858,,0,1.007311,1.589,1.464
immediate,1,forward,flip,9.6209,2.2348,1593.00,-0.080858,,0,1.007311,1.589,1.464
immediate,1,forward,flip,9.6418,2.2558,1593.00,-0.080858,,0,1.007311,1.589,1.464
immediate,1,forward,flip,9.6628,2.2768,1593.00,-0.080858,,0,1.007311,1.589,1.464
immediate,1,forward,flip,9.6840,2.2979,1593.00,-0.080858,,0,1.007311,1.587,1.469
immediate,1,forward,flip,9.6859,2.2999,1593.00,-0.080858,,0,1.007311,1.587,1.469
immediate,1,forward,flip,9.7072,2.3212,1593.00,-0.078318,-0.0070851,1,1.014396,1.587,1.469
immediate,1,forward,flip,9.7089,2.3229,1593.00,-0.078318,,0,1.014396,1.587,1.469
immediate,1,forward,flip,9.7299,2.3439,1593.00,-0.078318,,0,1.014396,1.587,1.469
immediate,1,forward,flip,9.7508,2.3648,1593.00,-0.078318,,0,1.014396,1.587,1.469
immediate,1,forward,flip,9.7719,2.3859,1593.00,-0.078318,,0,1.014396,1.577,1.475
immediate,1,forward,flip,9.7833,2.3973,1593.00,-0.070053,-0.0045423,1,1.018939,1.577,1.475
immediate,1,forward,flip,9.7959,2.4098,1593.00,-0.070053,,0,1.018939,1.577,1.475
immediate,1,forward,flip,9.8171,2.4311,1593.00,-0.070053,,0,1.018939,1.577,1.475
immediate,1,forward,flip,9.8381,2.4521,1593.00,-0.070053,,0,1.018939,1.577,1.475
immediate,1,forward,flip,9.8591,2.4730,1593.00,-0.070053,,0,1.018939,1.577,1.475
immediate,1,forward,flip,9.8800,2.4940,1593.00,-0.070053,,0,1.018939,1.574,1.483
immediate,1,forward,flip,9.8836,2.4976,1593.00,-0.071118,-0.0073160,1,1.026255,1.574,1.483
immediate,1,reverse,cruise,10.7089,,1589.52,-0.013770,,0,0.000000,1.566,1.493
immediate,1,reverse,cruise,10.7300,,1589.52,-0.013770,,0,0.000000,1.566,1.493
immediate,1,reverse,cruise,10.7509,,1589.52,-0.013770,,0,0.000000,1.566,1.493
immediate,1,reverse,cruise,10.7718,,1589.52,-0.013770,,0,0.000000,1.562,1.494
immediate,1,reverse,cruise,10.7838,,1590.76,-0.008488,0.0007454,1,0.000745,1.562,1.494
immediate,1,reverse,cruise,10.7921,,1590.76,-0.008488,,0,0.000745,1.562,1.494
immediate,1,reverse,cruise,10.8132,,1590.76,-0.008488,,0,0.000745,1.562,1.494
immediate,1,reverse,cruise,10.8342,,1590.76,-0.008488,,0,0.000745,1.562,1.494
immediate,1,reverse,cruise,10.8552,,1590.76,-0.008488,,0,0.000745,1.562,1.494
immediate,1,reverse,cruise,10.8761,,1590.76,-0.008488,,0,0.000745,1.564,1.499
immediate,1,reverse,cruise,10.8816,,1592.00,-0.005247,0.0004465,1,0.001192,1.564,1.499
immediate,1,reverse,cruise,10.8947,,1592.00,-0.005247,,0,0.001192,1.564,1.499
immediate,1,reverse,cruise,10.9158,,1592.00,-0.005247,,0,0.001192,1.564,1.499
immediate,1,reverse,cruise,10.9367,,1592.00,-0.005247,,0,0.001192,1.564,1.499
immediate,1,reverse,cruise,10.9579,,1592.00,-0.005247,,0,0.001192,1.564,1.499
immediate,1,reverse,cruise,10.9789,,1592.00,-0.005247,,0,0.001192,1.553,1.505
immediate,1,reverse,cruise,10.9824,,1593.24,-0.021165,-0.0067567,1,0.007949,1.553,1.505
immediate,1,reverse,cruise,10.9965,,1593.24,-0.021165,,0,0.007949,1.553,1.505
immediate,1,reverse,cruise,11.0177,,1593.24,-0.021165,,0,0.007949,1.553,1.505
immediate,1,reverse,cruise,11.0388,,1593.24,-0.021165,,0,0.007949,1.553,1.505
immediate,1,reverse,cruise,11.0597,,1593.24,-0.021165,,0,0.007949,1.553,1.505
immediate,1,reverse,cruise,11.0809,,1593.24,-0.021165,,0,0.007949,1.548,1.514
immediate,1,reverse,cruise,11.0830,,1594.48,-0.041853,-0.0104369,1,0.018385,1.548,1.514
immediate,1,reverse,cruise,11.0991,,1594.48,-0.041853,,0,0.018385,1.548,1.514
immediate,1,reverse,cruise,11.1202,,1594.48,-0.041853,,0,0.018385,1.548,1.514
immediate,1,reverse,cruise,11.1411,,1594.48,-0.041853,,0,0.018385,1.548,1.514
immediate,1,reverse,cruise,11.1620,,1594.48,-0.041853,,0,0.018385,1.543,1.528
immediate,1,reverse,cruise,11.1839,,1594.48,-0.041853,,0,0.018385,1.543,1.528
immediate,1,reverse,cruise,11.1847,,1593.52,-0.070694,-0.0160077,1,0.034393,1.543,1.528
immediate,1,reverse,cruise,11.2035,,1593.52,-0.070694,,0,0.034393,1.543,1.528
immediate,1,reverse,cruise,11.2245,,1593.52,-0.070694,,0,0.034393,1.543,1.528
immediate,1,reverse,cruise,11.2454,,1593.52,-0.070694,,0,0.034393,1.543,1.528
immediate,1,reverse,cruise,11.2663,,1593.52,-0.070694,,0,0.034393,1.527,1.541
immediate,1,reverse,cruise,11.2811,,1596.63,-0.077368,-0.0097585,1,0.044152,1.527,1.541
immediate,1,reverse,cruise,11.2961,,1596.63,-0.077368,,0,0.044152,1.527,1.541
immediate,1,reverse,cruise,11.3171,,1596.63,-0.077368,,0,0.044152,1.527,1.541
immediate,1,reverse,cruise,11.3381,,1596.63,-0.077368,,0,0.044152,1.527,1.541
immediate,1,reverse,cruise,11.3590,,1596.63,-0.077368,,0,0.044152,1.527,1.541
immediate,1,reverse,cruise,11.3802,,1596.63,-0.077368,,0,0.044152,1.507,1.556
immediate,1,reverse,cruise,11.3822,,1596.72,-0.100868,-0.0167218,1,0.060873,1.507,1.556
immediate,1,reverse,cruise,11.4029,,1596.72,-0.100868,,0,0.060873,1.507,1.556
immediate,1,reverse,cruise,11.4239,,1596.72,-0.100868,,0,0.060873,1.507,1.556
immediate,1,reverse,cruise,11.4449,,1596.72,-0.100868,,0,0.060873,1.507,1.556
immediate,1,reverse,cruise,11.4659,,1596.72,-0.100868,,0,0.060873,1.488,1.577
immediate,1,reverse,cruise,11.4829,,1596.70,-0.126684,-0.0204450,1,0.081318,1.488,1.577
immediate,1,reverse,cruise,11.4924,,1596.70,-0.126684,,0,0.081318,1.488,1.577
immediate,1,reverse,cruise,11.5136,,1596.70,-0.126684,,0,0.081318,1.488,1.577
immediate,1,reverse,cruise,11.5346,,1596.70,-0.126684,,0,0.081318,1.488,1.577
immediate,1,reverse,cruise,11.5555,,1596.70,-0.126684,,0,0.081318,1.488,1.577
immediate,1,reverse,cruise,11.5765,,1596.70,-0.126684,,0,0.081318,1.467,1.595
immediate,1,reverse,cruise,11.5829,,1596.60,-0.152769,-0.0234027,1,0.104721,1.467,1.595
immediate,1,reverse,cruise,11.6002,,1596.60,-0.152769,,0,0.104721,1.467,1.595
immediate,1,reverse,cruise,11.6212,,1596.60,-0.152769,,0,0.104721,1.467,1.595
immediate,1,reverse,cruise,11.6422,,1596.60,-0.152769,,0,0.104721,1.467,1.595
immediate,1,reverse,cruise,11.6631,,1596.60,-0.152769,,0,0.104721,1.445,1.619
immediate,1,reverse,cruise,11.6812,,1596.43,-0.178594,-0.0256466,1,0.130368,1.445,1.619
immediate,1,reverse,cruise,11.6903,,1596.43,-0.178594,,0,0.130368,1.445,1.619
immediate,1,reverse,cruise,11.7114,,1596.43,-0.178594,,0,0.130368,1.445,1.619
immediate,1,reverse,cruise,11.7325,,1596.43,-0.178594,,0,0.130368,1.445,1.619
immediate,1,reverse,cruise,11.7534,,1596.43,-0.178594,,0,0.130368,1.445,1.619
immediate,1,reverse,cruise,11.7745,,1596.43,-0.178594,,0,0.130368,1.422,1.644
immediate,1,reverse,cruise,11.7816,,1596.28,-0.198874,-0.0255504,1,0.155918,1.422,1.644
immediate,1,reverse,cruise,11.7978,,1596.28,-0.198874,,0,0.155918,1.422,1.644
immediate,1,reverse,cruise,11.8189,,1596.28,-0.198874,,0,0.155918,1.422,1.644
immediate,1,reverse,cruise,11.8400,,1596.28,-0.198874,,0,0.155918,1.422,1.644
immediate,1,reverse,cruise,11.8609,,1596.28,-0.198874,,0,0.155918,1.395,1.668
immediate,1,reverse,cruise,11.8821,,1596.19,-0.212128,-0.0251641,1,0.181082,1.395,1.668
immediate,1,reverse,cruise,11.8992,,1596.19,-0.212128,,0,0.181082,1.395,1.668
immediate,1,reverse,cruise,11.9203,,1596.19,-0.212128,,0,0.181082,1.395,1.668
immediate,1,reverse,cruise,11.9412,,1596.19,-0.212128,,0,0.181082,1.395,1.668
immediate,1,reverse,cruise,11.9621,,1596.19,-0.212128,,0,0.181082,1.370,1.696
immediate,1,reverse,cruise,11.9800,,1595.92,-0.233906,-0.0302122,1,0.211294,1.370,1.696
immediate,1,reverse,cruise,11.9918,,1595.92,-0.233906,,0,0.211294,1.370,1.696
immediate,1,reverse,cruise,12.0130,,1595.92,-0.233906,,0,0.211294,1.370,1.696
immediate,1,reverse,cruise,12.0341,,1595.92,-0.233906,,0,0.211294,1.370,1.696
immediate,1,reverse,cruise,12.0550,,1595.92,-0.233906,,0,0.211294,1.370,1.696
immediate,1,reverse,cruise,12.0758,,1595.92,-0.233906,,0,0.211294,1.344,1.719
immediate,1,reverse,cruise,12.0803,,1595.74,-0.246238,-0.0277710,1,0.239065,1.344,1.719
immediate,1,reverse,cruise,12.1001,,1595.74,-0.246238,,0,0.239065,1.344,1.719
immediate,1,reverse,cruise,12.1211,,1595.74,-0.246238,,0,0.239065,1.344,1.719
immediate,1,reverse,cruise,12.1420,,1595.74,-0.246238,,0,0.239065,1.344,1.719
immediate,1,reverse,cruise,12.1629,,1595.74,-0.246238,,0,0.239065,1.314,1.744
immediate,1,reverse,cruise,12.1813,,1595.82,-0.242663,-0.0232825,1,0.262348,1.314,1.744
immediate,1,reverse,cruise,12.1958,,1595.82,-0.242663,,0,0.262348,1.314,1.744
immediate,1,reverse,cruise,12.2168,,1595.82,-0.242663,,0,0.262348,1.314,1.744
immediate,1,reverse,cruise,12.2378,,1595.82,-0.242663,,0,0.262348,1.314,1.744
immediate,1,reverse,cruise,12.2587,,1595.82,-0.242663,,0,0.262348,1.291,1.769
immediate,1,reverse,cruise,12.2787,,1595.75,-0.247431,-0.0261038,1,0.288452,1.291,1.769
immediate,1,reverse,cruise,12.2928,,1595.75,-0.247431,,0,0.288452,1.291,1.769
immediate,1,reverse,cruise,12.3138,,1595.75,-0.247431,,0,0.288452,1.291,1.769
immediate,1,reverse,cruise,12.3348,,1595.75,-0.247431,,0,0.288452,1.291,1.769
immediate,1,reverse,cruise,12.3557,,1595.75,-0.247431,,0,0.288452,1.291,1.769
immediate,1,reverse,cruise,12.3768,,1595.75,-0.247431,,0,0.288452,1.265,1.793
immediate,1,reverse,cruise,12.3802,,1595.53,-0.260273,-0.0294833,1,0.317935,1.265,1.793
immediate,1,reverse,cruise,12.4016,,1595.53,-0.260273,,0,0.317935,1.265,1.793
immediate,1,reverse,cruise,12.4226,,1595.53,-0.260273,,0,0.317935,1.265,1.793
immediate,1,reverse,cruise,12.4435,,1595.53,-0.260273,,0,0.317935,1.265,1.793
immediate,1,reverse,cruise,12.4645,,1595.53,-0.260273,,0,0.317935,1.242,1.824
immediate,1,reverse,cruise,12.4801,,1595.51,-0.259704,-0.0262291,1,0.344164,1.242,1.824
immediate,1,reverse,cruise,12.4915,,1595.51,-0.259704,,0,0.344164,1.242,1.824
immediate,1,reverse,cruise,12.5126,,1595.51,-0.259704,,0,0.344164,1.242,1.824
immediate,1,reverse,cruise,12.5338,,1595.51,-0.259704,,0,0.344164,1.242,1.824
immediate,1,reverse,cruise,12.5550,,1595.51,-0.259704,,0,0.344164,1.242,1.824
immediate,1,reverse,cruise,12.5763,,1595.51,-0.259704,,0,0.344164,1.222,1.845
immediate,1,reverse,cruise,12.5781,,1595.51,-0.259704,,0,0.344164,1.222,1.845
immediate,1,reverse,cruise,12.5993,,1595.53,-0.257055,-0.0246948,1,0.368859,1.222,1.845
immediate,1,reverse,cruise,12.6019,,1595.53,-0.257055,,0,0.368859,1.222,1.845
immediate,1,reverse,cruise,12.6232,,1595.53,-0.257055,,0,0.368859,1.222,1.845
immediate,1,reverse,cruise,12.6444,,1595.53,-0.257055,,0,0.368859,1.222,1.845
immediate,1,reverse,cruise,12.6654,,1595.53,-0.257055,,0,0.368859,1.209,1.870
immediate,1,reverse,cruise,12.6784,,1595.69,-0.246965,-0.0212326,1,0.390092,1.209,1.870
immediate,1,reverse,cruise,12.6927,,1595.69,-0.246965,,0,0.390092,1.209,1.870
immediate,1,reverse,cruise,12.7137,,1595.69,-0.246965,,0,0.390092,1.209,1.870
immediate,1,reverse,cruise,12.7347,,1595.69,-0.246965,,0,0.390092,1.209,1.870
immediate,1,reverse,cruise,12.7556,,1595.69,-0.246965,,0,0.390092,1.209,1.870
immediate,1,reverse,cruise,12.7766,,1595.69,-0.246965,,0,0.390092,1.187,1.895
immediate,1,reverse,cruise,12.7790,,1595.70,-0.246830,-0.0247791,1,0.414871,1.187,1.895
immediate,1,reverse,cruise,12.7936,,1595.70,-0.246830,,0,0.414871,1.187,1.895
immediate,1,reverse,cruise,12.8147,,1595.70,-0.246830,,0,0.414871,1.187,1.895
immediate,1,reverse,cruise,12.8357,,1595.70,-0.246830,,0,0.414871,1.187,1.895
immediate,1,reverse,cruise,12.8566,,1595.70,-0.246830,,0,0.414871,1.187,1.895
immediate,1,reverse,cruise,12.8778,,1595.70,-0.246830,,0,0.414871,1.161,1.918
immediate,1,reverse,cruise,12.8801,,1595.70,-0.246830,,0,0.414871,1.161,1.918
immediate,1,reverse,cruise,12.9014,,1595.70,-0.247632,-0.0257737,1,0.440644,1.161,1.918
immediate,1,reverse,cruise,12.9062,,1595.70,-0.247632,,0,0.440644,1.161,1.918
immediate,1,reverse,cruise,12.9272,,1595.70,-0.247632,,0,0.440644,1.161,1.918
immediate,1,reverse,cruise,12.9482,,1595.70,-0.247632,,0,0.440644,1.161,1.918
immediate,1,reverse,cruise,12.9691,,1595.70,-0.247632,,0,0.440644,1.140,1.944
immediate,1,reverse,cruise,12.9801,,1595.71,-0.247469,-0.0242629,1,0.464907,1.140,1.944
immediate,1,reverse,cruise,12.9918,,1595.71,-0.247469,,0,0.464907,1.140,1.944
immediate,1,reverse,cruise,13.0128,,1595.71,-0.247469,,0,0.464907,1.140,1.944
immediate,1,reverse,cruise,13.0339,,1595.71,-0.247469,,0,0.464907,1.140,1.944
immediate,1,reverse,cruise,13.0551,,1595.71,-0.247469,,0,0.464907,1.140,1.944
immediate,1,reverse,cruise,13.0761,,1595.71,-0.247469,,0,0.464907,1.115,1.973
immediate,1,reverse,cruise,13.0804,,1595.60,-0.254003,-0.0273910,1,0.492298,1.115,1.973
immediate,1,reverse,cruise,13.0956,,1595.60,-0.254003,,0,0.492298,1.115,1.973
immediate,1,reverse,cruise,13.1167,,1595.60,-0.254003,,0,0.492298,1.115,1.973
immediate,1,reverse,cruise,13.1376,,1595.60,-0.254003,,0,0.492298,1.115,1.973
immediate,1,reverse,cruise,13.1585,,1595.60,-0.254003,,0,0.492298,1.115,1.973
immediate,1,reverse,cruise,13.1796,,1595.60,-0.254003,,0,0.492298,1.090,1.997
immediate,1,reverse,cruise,13.1821,,1595.60,-0.254003,,0,0.492298,1.090,1.997
immediate,1,reverse,cruise,13.2033,,1595.34,-0.267272,-0.0307912,1,0.523089,1.090,1.997
immediate,1,reverse,cruise,13.2095,,1595.34,-0.267272,,0,0.523089,1.090,1.997
immediate,1,reverse,cruise,13.2304,,1595.34,-0.267272,,0,0.523089,1.090,1.997
immediate,1,reverse,cruise,13.2513,,1595.34,-0.267272,,0,0.523089,1.090,1.997
immediate,1,reverse,cruise,13.2724,,1595.34,-0.267272,,0,0.523089,1.062,2.026
immediate,1,reverse,cruise,13.2818,,1595.18,-0.273654,-0.0294867,1,0.552576,1.062,2.026
immediate,1,reverse,cruise,13.2902,,1595.18,-0.273654,,0,0.552576,1.062,2.026
immediate,1,reverse,cruise,13.3113,,1595.18,-0.273654,,0,0.552576,1.062,2.026
immediate,1,reverse,cruise,13.3322,,1595.18,-0.273654,,0,0.552576,1.062,2.026
immediate,1,reverse,cruise,13.3531,,1595.18,-0.273654,,0,0.552576,1.062,2.026
immediate,1,reverse,cruise,13.3740,,1595.18,-0.273654,,0,0.552576,1.038,2.024
immediate,1,reverse,cruise,13.3825,,1595.18,-0.273654,,0,0.552576,1.038,2.024
immediate,1,reverse,cruise,13.4036,,1595.09,-0.274484,-0.0279338,1,0.580510,1.038,2.024
immediate,1,reverse,cruise,13.4074,,1595.09,-0.274484,,0,0.580510,1.038,2.024
immediate,1,reverse,cruise,13.4284,,1595.09,-0.274484,,0,0.580510,1.038,2.024
immediate,1,reverse,cruise,13.4493,,1595.09,-0.274484,,0,0.580510,1.038,2.024
immediate,1,reverse,cruise,13.4703,,1595.09,-0.274484,,0,0.580510,1.015,1.992
immediate,1,reverse,cruise,13.4806,,1595.31,-0.258266,-0.0211144,1,0.601624,1.015,1.992
immediate,1,reverse,cruise,13.4958,,1595.31,-0.258266,,0,0.601624,1.015,1.992
immediate,1,reverse,cruise,13.5168,,1595.31,-0.258266,,0,0.601624,1.015,1.992
immediate,1,reverse,cruise,13.5378,,1595.31,-0.258266,,0,0.601624,1.015,1.992
immediate,1,reverse,cruise,13.5588,,1595.31,-0.258266,,0,0.601624,0.996,1.987
immediate,1,reverse,cruise,13.5814,,1595.31,-0.258266,,0,0.601624,0.996,1.987
immediate,1,reverse,cruise,13.5822,,1595.58,-0.241690,-0.0187549,1,0.620379,0.996,1.987
immediate,1,reverse,cruise,13.5974,,1595.58,-0.241690,,0,0.620379,0.996,1.987
immediate,1,reverse,cruise,13.6185,,1595.58,-0.241690,,0,0.620379,0.996,1.987
immediate,1,reverse,cruise,13.6394,,1595.58,-0.241690,,0,0.620379,0.996,1.987
immediate,1,reverse,cruise,13.6604,,1595.58,-0.241690,,0,0.620379,0.974,1.985
immediate,1,reverse,cruise,13.6818,,1595.55,-0.245086,-0.0261150,1,0.646494,0.974,1.985
immediate,1,reverse,cruise,13.6995,,1595.55,-0.245086,,0,0.646494,0.974,1.985
immediate,1,reverse,cruise,13.7205,,1595.55,-0.245086,,0,0.646494,0.974,1.985
immediate,1,reverse,cruise,13.7415,,1595.55,-0.245086,,0,0.646494,0.974,1.985
immediate,1,reverse,cruise,13.7624,,1595.55,-0.245086,,0,0.646494,0.957,1.980
immediate,1,reverse,cruise,13.7818,,1595.63,-0.241444,-0.0228553,1,0.669349,0.957,1.980
immediate,1,reverse,cruise,13.7922,,1595.63,-0.241444,,0,0.669349,0.957,1.980
