mode,pass_index,direction,phase,elapsed_s,esc_pulse_us,esc_tick,signed_speed_mps,raw_ds_m,raw_dyaw_rad,fresh_odom,leg_motion_m,clearance_m,controller_state,recovery_count
crawl,1,forward,closed_loop,42.3465,1415.834,1142,0.142079,0.0229732,0.0009767,1,1.981092,2.185,rolling,2
crawl,1,forward,closed_loop,42.3577,1415.834,1142,0.142079,,,0,1.981092,2.185,rolling,2
crawl,1,forward,closed_loop,42.3793,1415.834,1142,0.142079,,,0,1.981092,2.185,rolling,2
crawl,1,forward,closed_loop,42.4008,1415.834,1142,0.142079,,,0,1.981092,2.185,rolling,2
crawl,1,forward,closed_loop,42.4224,1415.834,1142,0.142079,,,0,1.981092,0.837,rolling,2
crawl,1,forward,closed_loop,42.4445,1416.204,1142,0.152675,0.0184068,-0.0007988,1,1.999499,0.837,rolling,2
crawl,1,forward,closed_loop,42.4635,1416.204,1142,0.152675,,,0,1.999499,0.837,rolling,2
crawl,1,forward,closed_loop,42.4851,1416.204,1142,0.152675,,,0,1.999499,0.837,rolling,2
crawl,1,forward,closed_loop,42.5066,1416.204,1142,0.152675,,,0,1.999499,0.837,rolling,2
crawl,1,forward,closed_loop,42.5281,1416.204,1142,0.152675,,,0,1.999499,0.830,rolling,2
crawl,1,forward,closed_loop,42.5448,1416.884,1143,0.175554,0.0239899,-0.0007396,1,2.023488,0.830,rolling,2
crawl,1,forward,closed_loop,42.5588,1416.884,1143,0.175554,,,0,2.023488,0.830,rolling,2
crawl,1,forward,closed_loop,42.5803,1416.884,1143,0.175554,,,0,2.023488,0.830,rolling,2
crawl,1,forward,closed_loop,42.6018,1416.884,1143,0.175554,,,0,2.023488,0.830,rolling,2
crawl,1,forward,closed_loop,42.6234,1416.884,1143,0.175554,,,0,2.023488,0.837,rolling,2
crawl,1,forward,closed_loop,42.6424,1416.964,1143,0.169105,0.0151014,-0.0001806,1,2.038590,0.837,rolling,2
crawl,1,forward,closed_loop,42.6563,1416.964,1143,0.169105,,,0,2.038590,0.837,rolling,2
crawl,1,forward,closed_loop,42.6779,1416.964,1143,0.169105,,,0,2.038590,0.837,rolling,2
crawl,1,forward,closed_loop,42.6996,1416.964,1143,0.169105,,,0,2.038590,0.837,rolling,2
crawl,1,forward,closed_loop,42.7211,1416.964,1143,0.169105,,,0,2.038590,0.835,rolling,2
crawl,1,forward,closed_loop,42.7434,1417.289,1143,0.174458,0.0185975,-0.0007225,1,2.057187,0.835,rolling,2
crawl,1,forward,closed_loop,42.7557,1417.289,1143,0.174458,,,0,2.057187,0.835,rolling,2
crawl,1,forward,closed_loop,42.7774,1417.289,1143,0.174458,,,0,2.057187,0.835,rolling,2
crawl,1,forward,closed_loop,42.7990,1417.289,1143,0.174458,,,0,2.057187,0.835,rolling,2
crawl,1,forward,closed_loop,42.8206,1417.289,1143,0.174458,,,0,2.057187,0.835,rolling,2
crawl,1,forward,closed_loop,42.8424,1417.289,1143,0.174458,,,0,2.057187,0.837,rolling,2
crawl,1,forward,closed_loop,42.8451,1417.496,1143,0.173711,0.0172316,-0.0005105,1,2.074419,0.837,rolling,2
crawl,1,forward,closed_loop,42.8598,1417.496,1143,0.173711,,,0,2.074419,0.837,rolling,2
crawl,1,forward,closed_loop,42.8814,1417.496,1143,0.173711,,,0,2.074419,0.837,rolling,2
crawl,1,forward,closed_loop,42.9030,1417.496,1143,0.173711,,,0,2.074419,0.837,rolling,2
crawl,1,forward,closed_loop,42.9246,1417.496,1143,0.173711,,,0,2.074419,0.844,rolling,2
crawl,1,forward,closed_loop,42.9416,1417.074,1143,0.145707,0.0062042,0.0018423,1,2.080623,0.844,rolling,2
crawl,1,forward,closed_loop,42.9594,1417.074,1143,0.145707,,,0,2.080623,0.844,rolling,2
crawl,1,forward,closed_loop,42.9811,1417.074,1143,0.145707,,,0,2.080623,0.844,rolling,2
crawl,1,forward,closed_loop,43.0026,1417.074,1143,0.145707,,,0,2.080623,0.844,rolling,2
crawl,1,forward,closed_loop,43.0242,1417.074,1143,0.145707,,,0,2.080623,0.848,rolling,2
crawl,1,forward,closed_loop,43.0419,1417.127,1143,0.142145,0.0128395,-0.0011939,1,2.093463,0.848,rolling,2
crawl,1,forward,closed_loop,43.0635,1417.127,1143,0.142145,,,0,2.093463,0.848,rolling,2
crawl,1,forward,closed_loop,43.0851,1417.127,1143,0.142145,,,0,2.093463,0.848,rolling,2
crawl,1,forward,closed_loop,43.1067,1417.127,1143,0.142145,,,0,2.093463,0.848,rolling,2
crawl,1,forward,closed_loop,43.1282,1417.127,1143,0.142145,,,0,2.093463,0.841,rolling,2
crawl,1,forward,closed_loop,43.1427,1417.113,1143,0.135965,0.0119342,-0.0030188,1,2.105397,0.841,rolling,2
crawl,1,forward,closed_loop,43.1632,1417.113,1143,0.135965,,,0,2.105397,0.841,rolling,2
crawl,1,forward,closed_loop,43.1849,1417.113,1143,0.135965,,,0,2.105397,0.841,rolling,2
crawl,1,forward,closed_loop,43.2064,1417.113,1143,0.135965,,,0,2.105397,0.841,rolling,2
crawl,1,forward,closed_loop,43.2279,1417.113,1143,0.135965,,,0,2.105397,0.842,rolling,2
crawl,1,forward,closed_loop,43.2433,1416.878,1143,0.121051,0.0076933,-0.0008285,1,2.113090,0.842,rolling,2
crawl,1,forward,closed_loop,43.2566,1416.878,1143,0.121051,,,0,2.113090,0.842,rolling,2
crawl,1,forward,closed_loop,43.2783,1416.878,1143,0.121051,,,0,2.113090,0.842,rolling,2
crawl,1,forward,closed_loop,43.2998,1416.878,1143,0.121051,,,0,2.113090,0.842,rolling,2
crawl,1,forward,closed_loop,43.3214,1416.878,1143,0.121051,,,0,2.113090,0.846,rolling,2
crawl,1,forward,closed_loop,43.3438,1416.999,1143,0.123552,0.0131300,-0.0002599,1,2.126220,0.846,rolling,2
crawl,1,forward,closed_loop,43.3575,1416.999,1143,0.123552,,,0,2.126220,0.846,rolling,2
crawl,1,forward,closed_loop,43.3793,1416.999,1143,0.123552,,,0,2.126220,0.846,rolling,2
crawl,1,forward,closed_loop,43.4009,1416.999,1143,0.123552,,,0,2.126220,0.846,rolling,2
crawl,1,forward,closed_loop,43.4225,1416.999,1143,0.123552,,,0,2.126220,0.851,rolling,2
crawl,1,forward,closed_loop,43.4441,1416.772,1143,0.110610,0.0071801,0.0016849,1,2.133400,0.851,rolling,2
crawl,1,forward,closed_loop,43.4618,1416.772,1143,0.110610,,,0,2.133400,0.851,rolling,2
crawl,1,forward,closed_loop,43.4834,1416.772,1143,0.110610,,,0,2.133400,0.851,rolling,2
crawl,1,forward,closed_loop,43.5050,1416.772,1143,0.110610,,,0,2.133400,0.851,rolling,2
crawl,1,forward,closed_loop,43.5266,1416.772,1143,0.110610,,,0,2.133400,0.851,rolling,2
crawl,1,forward,closed_loop,43.5424,1416.364,1142,0.091501,0.0034141,0.0023342,1,2.136814,0.851,rolling,2
crawl,1,forward,closed_loop,43.5555,1416.364,1142,0.091501,,,0,2.136814,0.851,rolling,2
crawl,1,forward,closed_loop,43.5772,1416.364,1142,0.091501,,,0,2.136814,0.851,rolling,2
crawl,1,forward,closed_loop,43.5987,1416.364,1142,0.091501,,,0,2.136814,0.851,rolling,2
crawl,1,forward,closed_loop,43.6203,1416.364,1142,0.091501,,,0,2.136814,0.846,rolling,2
crawl,1,forward,closed_loop,43.6428,1416.388,1142,0.093622,0.0098390,-0.0030712,1,2.146653,0.846,rolling,2
crawl,1,forward,closed_loop,43.6653,1416.388,1142,0.093622,,,0,2.146653,0.846,rolling,2
crawl,1,forward,closed_loop,43.6666,1416.388,1142,0.093622,,,0,2.146653,0.846,rolling,2
crawl,1,forward,closed_loop,43.6883,1416.388,1142,0.093622,,,0,2.146653,0.846,rolling,2
crawl,1,forward,closed_loop,43.7098,1416.388,1142,0.093622,,,0,2.146653,0.846,rolling,2
crawl,1,forward,closed_loop,43.7314,1416.388,1142,0.093622,,,0,2.146653,0.851,rolling,2
crawl,1,forward,closed_loop,43.7436,1416.328,1142,0.091881,0.0087369,-0.0016318,1,2.155390,0.851,rolling,2
crawl,1,forward,closed_loop,43.7613,1416.328,1142,0.091881,,,0,2.155390,0.851,rolling,2
crawl,1,forward,closed_loop,43.7831,1416.328,1142,0.091881,,,0,2.155390,0.851,rolling,2
crawl,1,forward,closed_loop,43.8048,1416.328,1142,0.091881,,,0,2.155390,0.851,rolling,2
crawl,1,forward,closed_loop,43.8263,1416.328,1142,0.091881,,,0,2.155390,0.848,rolling,2
crawl,1,forward,closed_loop,43.8438,1416.084,1142,0.082332,0.0054473,0.0002320,1,2.160837,0.848,rolling,2
crawl,1,forward,closed_loop,43.8588,1416.084,1142,0.082332,,,0,2.160837,0.848,rolling,2
crawl,1,forward,closed_loop,43.8805,1416.084,1142,0.082332,,,0,2.160837,0.848,rolling,2
crawl,1,forward,closed_loop,43.9020,1416.084,1142,0.082332,,,0,2.160837,0.848,rolling,2
crawl,1,forward,closed_loop,43.9235,1416.084,1142,0.082332,,,0,2.160837,0.850,rolling,2
crawl,1,forward,closed_loop,43.9445,1416.007,1142,0.081309,0.0078459,-0.0003980,1,2.168683,0.850,rolling,2
crawl,1,forward,closed_loop,43.9586,1416.007,1142,0.081309,,,0,2.168683,0.850,rolling,2
crawl,1,forward,closed_loop,43.9804,1416.007,1142,0.081309,,,0,2.168683,0.850,rolling,2
crawl,1,forward,closed_loop,44.0019,1416.007,1142,0.081309,,,0,2.168683,0.850,rolling,2
crawl,1,forward,closed_loop,44.0236,1416.007,1142,0.081309,,,0,2.168683,0.850,rolling,2
crawl,1,forward,closed_loop,44.0452,1415.812,1142,0.075297,0.0057425,-0.0016736,1,2.174426,0.850,rolling,2
crawl,1,forward,closed_loop,44.0566,1415.812,1142,0.075297,,,0,2.174426,0.850,rolling,2
crawl,1,forward,closed_loop,44.0784,1415.812,1142,0.075297,,,0,2.174426,0.850,rolling,2
crawl,1,forward,closed_loop,44.1001,1415.812,1142,0.075297,,,0,2.174426,0.850,rolling,2
crawl,1,forward,closed_loop,44.1217,1415.812,1142,0.075297,,,0,2.174426,0.850,rolling,2
crawl,1,forward,closed_loop,44.1434,1415.812,1142,0.075297,,,0,2.174426,0.859,rolling,2
crawl,1,forward,closed_loop,44.1461,1415.776,1142,0.076936,0.0081419,-0.0006360,1,2.182568,0.859,rolling,2
crawl,1,forward,closed_loop,44.1570,1415.776,1142,0.076936,,,0,2.182568,0.859,rolling,2
crawl,1,forward,closed_loop,44.1788,1415.776,1142,0.076936,,,0,2.182568,0.859,rolling,2
crawl,1,forward,closed_loop,44.2006,1415.776,1142,0.076936,,,0,2.182568,0.859,rolling,2
crawl,1,forward,closed_loop,44.2221,1415.776,1142,0.076936,,,0,2.182568,0.853,rolling,2
crawl,1,forward,closed_loop,44.2472,1415.776,1142,0.076936,,,0,2.182568,0.853,rolling,2
crawl,1,forward,closed_loop,44.2486,1415.647,1142,0.074358,0.0067163,0.0028727,1,2.189284,0.853,rolling,2
crawl,1,forward,closed_loop,44.2592,1415.647,1142,0.074358,,,0,2.189284,0.853,rolling,2
crawl,1,forward,closed_loop,44.2809,1415.647,1142,0.074358,,,0,2.189284,0.853,rolling,2
crawl,1,forward,closed_loop,44.3024,1415.647,1142,0.074358,,,0,2.189284,0.853,rolling,2
crawl,1,forward,closed_loop,44.3239,1415.647,1142,0.074358,,,0,2.189284,0.851,rolling,2
crawl,1,forward,closed_loop,44.3441,1414.960,1141,0.047671,-0.0031735,-0.0026881,1,2.192458,0.851,rolling,2
crawl,1,forward,closed_loop,44.3664,1414.960,1141,0.047671,,,0,2.192458,0.851,rolling,2
crawl,1,forward,closed_loop,44.3677,1414.960,1141,0.047671,,,0,2.192458,0.851,rolling,2
crawl,1,forward,closed_loop,44.3893,1414.960,1141,0.047671,,,0,2.192458,0.851,rolling,2
crawl,1,forward,closed_loop,44.4109,1414.960,1141,0.047671,,,0,2.192458,0.851,rolling,2
crawl,1,forward,closed_loop,44.4324,1414.960,1141,0.047671,,,0,2.192458,0.857,rolling,2
crawl,1,forward,closed_loop,44.4448,1414.575,1141,0.037862,0.0008547,-0.0008215,1,2.193312,0.857,rolling,2
crawl,1,forward,closed_loop,44.4653,1414.575,1141,0.037862,,,0,2.193312,0.857,rolling,2
crawl,1,forward,closed_loop,44.4870,1414.575,1141,0.037862,,,0,2.193312,0.857,rolling,2
crawl,1,forward,closed_loop,44.5086,1414.575,1141,0.037862,,,0,2.193312,0.857,rolling,2
crawl,1,forward,closed_loop,44.5302,1414.575,1141,0.037862,,,0,2.193312,0.859,rolling,2
crawl,1,forward,closed_loop,44.5461,1414.332,1141,0.035429,0.0028151,0.0001427,1,2.196127,0.859,rolling,2
crawl,1,forward,closed_loop,44.5660,1414.332,1141,0.035429,,,0,2.196127,0.859,rolling,2
crawl,1,forward,closed_loop,44.5877,1414.332,1141,0.035429,,,0,2.196127,0.859,rolling,2
crawl,1,forward,closed_loop,44.6093,1414.332,1141,0.035429,,,0,2.196127,0.859,rolling,2
crawl,1,forward,closed_loop,44.6308,1414.332,1141,0.035429,,,0,2.196127,0.860,rolling,2
crawl,1,forward,closed_loop,44.6455,1414.342,1141,0.044325,0.0071237,0.0010390,1,2.203251,0.860,rolling,2
crawl,1,reverse,closed_loop,45.0577,1591.617,1284,0.011923,,,0,0.000000,2.198,startup,0
crawl,1,reverse,closed_loop,45.0794,1591.617,1284,0.011923,,,0,0.000000,2.198,startup,0
crawl,1,reverse,closed_loop,45.1010,1591.617,1284,0.011923,,,0,0.000000,2.198,startup,0
crawl,1,reverse,closed_loop,45.1226,1591.617,1284,0.011923,,,0,0.000000,2.201,startup,0
crawl,1,reverse,closed_loop,45.1430,1592.857,1285,0.035167,0.0102988,-0.0032527,1,0.010299,2.201,startup,0
crawl,1,reverse,closed_loop,45.1637,1592.857,1285,0.035167,,,0,0.010299,2.201,startup,0
crawl,1,reverse,closed_loop,45.1854,1592.857,1285,0.035167,,,0,0.010299,2.201,startup,0
crawl,1,reverse,closed_loop,45.2072,1592.857,1285,0.035167,,,0,0.010299,2.201,startup,0
crawl,1,reverse,closed_loop,45.2289,1592.857,1285,0.035167,,,0,0.010299,2.210,startup,0
crawl,1,reverse,closed_loop,45.2410,1594.097,1286,0.015834,-0.0042219,-0.0011028,1,0.014521,2.210,startup,0
crawl,1,reverse,closed_loop,45.2628,1594.097,1286,0.015834,,,0,0.014521,2.210,startup,0
crawl,1,reverse,closed_loop,45.2846,1594.097,1286,0.015834,,,0,0.014521,2.210,startup,0
crawl,1,reverse,closed_loop,45.3061,1594.097,1286,0.015834,,,0,0.014521,2.210,startup,0
crawl,1,reverse,closed_loop,45.3277,1594.097,1286,0.015834,,,0,0.014521,2.209,startup,0
crawl,1,reverse,closed_loop,45.3390,1595.337,1287,0.006836,-0.0019946,0.0000304,1,0.016515,2.209,startup,0
crawl,1,reverse,closed_loop,45.3547,1595.337,1287,0.006836,,,0,0.016515,2.209,startup,0
crawl,1,reverse,closed_loop,45.3763,1595.337,1287,0.006836,,,0,0.016515,2.209,startup,0
crawl,1,reverse,closed_loop,45.3978,1595.337,1287,0.006836,,,0,0.016515,2.209,startup,0
crawl,1,reverse,closed_loop,45.4194,1595.337,1287,0.006836,,,0,0.016515,2.224,startup,0
crawl,1,reverse,closed_loop,45.4397,1596.577,1288,-0.027652,-0.0128481,0.0003639,1,0.029363,2.224,startup,0
crawl,1,reverse,closed_loop,45.4613,1596.577,1288,-0.027652,,,0,0.029363,2.224,startup,0
crawl,1,reverse,closed_loop,45.4829,1596.577,1288,-0.027652,,,0,0.029363,2.224,startup,0
crawl,1,reverse,closed_loop,45.5045,1596.577,1288,-0.027652,,,0,0.029363,2.224,startup,0
crawl,1,reverse,closed_loop,45.5260,1596.577,1288,-0.027652,,,0,0.029363,2.241,startup,0
crawl,1,reverse,closed_loop,45.5376,1596.577,1288,-0.027652,,,0,0.029363,2.241,startup,0
crawl,1,reverse,closed_loop,45.5598,1595.617,1287,-0.058523,-0.0151169,0.0037501,1,0.044480,2.241,rolling,0
crawl,1,reverse,closed_loop,45.5616,1595.617,1287,-0.058523,,,0,0.044480,2.241,rolling,0
crawl,1,reverse,closed_loop,45.5833,1595.617,1287,-0.058523,,,0,0.044480,2.241,rolling,0
crawl,1,reverse,closed_loop,45.6050,1595.617,1287,-0.058523,,,0,0.044480,2.241,rolling,0
crawl,1,reverse,closed_loop,45.6267,1595.617,1287,-0.058523,,,0,0.044480,2.249,rolling,0
crawl,1,reverse,closed_loop,45.6382,1595.617,1287,-0.058523,,,0,0.044480,2.249,rolling,0
crawl,1,reverse,closed_loop,45.6599,1595.824,1287,-0.088491,-0.0174808,0.0001137,1,0.061961,2.249,rolling,0
crawl,1,reverse,closed_loop,45.6626,1595.824,1287,-0.088491,,,0,0.061961,2.249,rolling,0
crawl,1,reverse,closed_loop,45.6843,1595.824,1287,-0.088491,,,0,0.061961,2.249,rolling,0
crawl,1,reverse,closed_loop,45.7059,1595.824,1287,-0.088491,,,0,0.061961,2.249,rolling,0
crawl,1,reverse,closed_loop,45.7274,1595.824,1287,-0.088491,,,0,0.061961,2.275,rolling,0
crawl,1,reverse,closed_loop,45.7388,1595.377,1287,-0.115184,-0.0196859,0.0010350,1,0.081647,2.275,rolling,0
crawl,1,reverse,closed_loop,45.7479,1595.377,1287,-0.115184,,,0,0.081647,2.275,rolling,0
crawl,1,reverse,closed_loop,45.7696,1595.377,1287,-0.115184,,,0,0.081647,2.275,rolling,0
crawl,1,reverse,closed_loop,45.7912,1595.377,1287,-0.115184,,,0,0.081647,2.275,rolling,0
crawl,1,reverse,closed_loop,45.8128,1595.377,1287,-0.115184,,,0,0.081647,2.275,rolling,0
crawl,1,reverse,closed_loop,45.8345,1595.377,1287,-0.115184,,,0,0.081647,2.283,rolling,0
crawl,1,reverse,closed_loop,45.8371,1594.967,1286,-0.135479,-0.0195695,0.0001791,1,0.101216,2.283,rolling,0
crawl,1,reverse,closed_loop,45.8499,1594.967,1286,-0.135479,,,0,0.101216,2.283,rolling,0
crawl,1,reverse,closed_loop,45.8716,1594.967,1286,-0.135479,,,0,0.101216,2.283,rolling,0
crawl,1,reverse,closed_loop,45.8932,1594.967,1286,-0.135479,,,0,0.101216,2.283,rolling,0
crawl,1,reverse,closed_loop,45.9147,1594.967,1286,-0.135479,,,0,0.101216,1.163,rolling,0
crawl,1,reverse,closed_loop,45.9375,1594.967,1286,-0.135479,,,0,0.101216,1.163,rolling,0
crawl,1,reverse,closed_loop,45.9389,1594.521,1286,-0.154538,-0.0207642,0.0008559,1,0.121981,1.163,rolling,0
crawl,1,reverse,closed_loop,45.9545,1594.521,1286,-0.154538,,,0,0.121981,1.163,rolling,0
crawl,1,reverse,closed_loop,45.9763,1594.521,1286,-0.154538,,,0,0.121981,1.163,rolling,0
crawl,1,reverse,closed_loop,45.9979,1594.521,1286,-0.154538,,,0,0.121981,1.163,rolling,0
crawl,1,reverse,closed_loop,46.0194,1594.521,1286,-0.154538,,,0,0.121981,1.161,rolling,0
crawl,1,reverse,closed_loop,46.0381,1594.198,1286,-0.163303,-0.0191142,0.0006129,1,0.141095,1.161,rolling,0
crawl,1,reverse,closed_loop,46.0469,1594.198,1286,-0.163303,,,0,0.141095,1.161,rolling,0
crawl,1,reverse,closed_loop,46.0687,1594.198,1286,-0.163303,,,0,0.141095,1.161,rolling,0
crawl,1,reverse,closed_loop,46.0903,1594.198,1286,-0.163303,,,0,0.141095,1.161,rolling,0
crawl,1,reverse,closed_loop,46.1121,1594.198,1286,-0.163303,,,0,0.141095,1.161,rolling,0
crawl,1,reverse,closed_loop,46.1338,1594.198,1286,-0.163303,,,0,0.141095,1.163,rolling,0
crawl,1,reverse,closed_loop,46.1389,1593.792,1285,-0.175210,-0.0211967,-0.0004653,1,0.162292,1.163,rolling,0
crawl,1,reverse,closed_loop,46.1563,1593.792,1285,-0.175210,,,0,0.162292,1.163,rolling,0
crawl,1,reverse,closed_loop,46.1781,1593.792,1285,-0.175210,,,0,0.162292,1.163,rolling,0
crawl,1,reverse,closed_loop,46.1997,1593.792,1285,-0.175210,,,0,0.162292,1.163,rolling,0
crawl,1,reverse,closed_loop,46.2213,1593.792,1285,-0.175210,,,0,0.162292,1.178,rolling,0
crawl,1,reverse,closed_loop,46.2370,1593.516,1285,-0.177996,-0.0186822,0.0010987,1,0.180974,1.178,rolling,0
crawl,1,reverse,closed_loop,46.2537,1593.516,1285,-0.177996,,,0,0.180974,1.178,rolling,0
crawl,1,reverse,closed_loop,46.2754,1593.516,1285,-0.177996,,,0,0.180974,1.178,rolling,0
crawl,1,reverse,closed_loop,46.2969,1593.516,1285,-0.177996,,,0,0.180974,1.178,rolling,0
crawl,1,reverse,closed_loop,46.3185,1593.516,1285,-0.177996,,,0,0.180974,1.165,rolling,0
crawl,1,reverse,closed_loop,46.3373,1593.126,1285,-0.186922,-0.0210119,-0.0003353,1,0.201986,1.165,rolling,0
crawl,1,reverse,closed_loop,46.3566,1593.126,1285,-0.186922,,,0,0.201986,1.165,rolling,0
crawl,1,reverse,closed_loop,46.3783,1593.126,1285,-0.186922,,,0,0.201986,1.165,rolling,0
crawl,1,reverse,closed_loop,46.4000,1593.126,1285,-0.186922,,,0,0.201986,1.165,rolling,0
crawl,1,reverse,closed_loop,46.4215,1593.126,1285,-0.186922,,,0,0.201986,1.155,rolling,0
crawl,1,reverse,closed_loop,46.4376,1592.883,1285,-0.185853,-0.0183725,0.0000706,1,0.220358,1.155,rolling,0
crawl,1,reverse,closed_loop,46.4596,1592.883,1285,-0.185853,,,0,0.220358,1.155,rolling,0
crawl,1,reverse,closed_loop,46.4609,1592.883,1285,-0.185853,,,0,0.220358,1.155,rolling,0
crawl,1,reverse,closed_loop,46.4824,1592.883,1285,-0.185853,,,0,0.220358,1.155,rolling,0
crawl,1,reverse,closed_loop,46.5040,1592.883,1285,-0.185853,,,0,0.220358,1.155,rolling,0
crawl,1,reverse,closed_loop,46.5255,1592.883,1285,-0.185853,,,0,0.220358,1.158,rolling,0
crawl,1,reverse,closed_loop,46.5382,1592.726,1284,-0.180167,-0.0164333,-0.0012808,1,0.236792,1.158,rolling,0
crawl,1,reverse,closed_loop,46.5505,1592.726,1284,-0.180167,,,0,0.236792,1.158,rolling,0
crawl,1,reverse,closed_loop,46.5721,1592.726,1284,-0.180167,,,0,0.236792,1.158,rolling,0
crawl,1,reverse,closed_loop,46.5936,1592.726,1284,-0.180167,,,0,0.236792,1.158,rolling,0
crawl,1,reverse,closed_loop,46.6153,1592.726,1284,-0.180167,,,0,0.236792,1.158,rolling,0
crawl,1,reverse,closed_loop,46.6370,1592.726,1284,-0.180167,,,0,0.236792,1.153,rolling,0
crawl,1,reverse,closed_loop,46.6395,1592.503,1284,-0.179119,-0.0176371,-0.0005753,1,0.254429,1.153,rolling,0
crawl,1,reverse,closed_loop,46.6516,1592.503,1284,-0.179119,,,0,0.254429,1.153,rolling,0
crawl,1,reverse,closed_loop,46.6734,1592.503,1284,-0.179119,,,0,0.254429,1.153,rolling,0
crawl,1,reverse,closed_loop,46.6950,1592.503,1284,-0.179119,,,0,0.254429,1.153,rolling,0
crawl,1,reverse,closed_loop,46.7165,1592.503,1284,-0.179119,,,0,0.254429,1.163,rolling,0
crawl,1,reverse,closed_loop,46.7389,1592.503,1284,-0.179119,,,0,0.254429,1.163,rolling,0
crawl,1,reverse,closed_loop,46.7611,1592.563,1284,-0.162515,-0.0113566,0.0013990,1,0.265785,1.163,rolling,0
crawl,1,reverse,closed_loop,46.7633,1592.563,1284,-0.162515,,,0,0.265785,1.163,rolling,0
crawl,1,reverse,closed_loop,46.7850,1592.563,1284,-0.162515,,,0,0.265785,1.163,rolling,0
crawl,1,reverse,closed_loop,46.8067,1592.563,1284,-0.162515,,,0,0.265785,1.163,rolling,0
crawl,1,reverse,closed_loop,46.8283,1592.563,1284,-0.162515,,,0,0.265785,1.155,rolling,0
crawl,1,reverse,closed_loop,46.8399,1592.692,1284,-0.144986,-0.0092307,0.0010498,1,0.275016,1.155,rolling,0
crawl,1,reverse,closed_loop,46.8490,1592.692,1284,-0.144986,,,0,0.275016,1.155,rolling,0
crawl,1,reverse,closed_loop,46.8708,1592.692,1284,-0.144986,,,0,0.275016,1.155,rolling,0
crawl,1,reverse,closed_loop,46.8923,1592.692,1284,-0.144986,,,0,0.275016,1.155,rolling,0
crawl,1,reverse,closed_loop,46.9139,1592.692,1284,-0.144986,,,0,0.275016,1.155,rolling,0
crawl,1,reverse,closed_loop,46.9355,1592.692,1284,-0.144986,,,0,0.275016,1.140,rolling,0
crawl,1,reverse,closed_loop,46.9402,1593.113,1285,-0.114053,-0.0021484,-0.0010769,1,0.277164,1.140,rolling,0
crawl,1,reverse,closed_loop,46.9615,1593.113,1285,-0.114053,,,0,0.277164,1.140,rolling,0
crawl,1,reverse,closed_loop,46.9832,1593.113,1285,-0.114053,,,0,0.277164,1.140,rolling,0
crawl,1,reverse,closed_loop,47.0047,1593.113,1285,-0.114053,,,0,0.277164,1.140,rolling,0
crawl,1,reverse,closed_loop,47.0263,1593.113,1285,-0.114053,,,0,0.277164,1.146,rolling,0
crawl,1,reverse,closed_loop,47.0409,1593.113,1285,-0.114053,,,0,0.277164,1.146,rolling,0
crawl,1,reverse,closed_loop,47.0630,1593.016,1285,-0.117105,-0.0126689,0.0000698,1,0.289833,1.146,rolling,0
crawl,1,reverse,closed_loop,47.0707,1593.016,1285,-0.117105,,,0,0.289833,1.146,rolling,0
crawl,1,reverse,closed_loop,47.0923,1593.016,1285,-0.117105,,,0,0.289833,1.146,rolling,0
crawl,1,reverse,closed_loop,47.1138,1593.016,1285,-0.117105,,,0,0.289833,1.146,rolling,0
crawl,1,reverse,closed_loop,47.1353,1593.016,1285,-0.117105,,,0,0.289833,1.131,rolling,0
crawl,1,reverse,closed_loop,47.1391,1593.414,1285,-0.092142,-0.0017354,0.0002303,1,0.291569,1.131,rolling,0
crawl,1,reverse,closed_loop,47.1543,1593.414,1285,-0.092142,,,0,0.291569,1.131,rolling,0
crawl,1,reverse,closed_loop,47.1761,1593.414,1285,-0.092142,,,0,0.291569,1.131,rolling,0
crawl,1,reverse,closed_loop,47.1976,1593.414,1285,-0.092142,,,0,0.291569,1.131,rolling,0
crawl,1,reverse,closed_loop,47.2192,1593.414,1285,-0.092142,,,0,0.291569,1.122,rolling,0
crawl,1,reverse,closed_loop,47.2390,1593.727,1285,-0.075997,-0.0027029,0.0006674,1,0.294271,1.122,rolling,0
crawl,1,reverse,closed_loop,47.2541,1593.727,1285,-0.075997,,,0,0.294271,1.122,rolling,0
crawl,1,reverse,closed_loop,47.2759,1593.727,1285,-0.075997,,,0,0.294271,1.122,rolling,0
crawl,1,reverse,closed_loop,47.2974,1593.727,1285,-0.075997,,,0,0.294271,1.122,rolling,0
crawl,1,reverse,closed_loop,47.3190,1593.727,1285,-0.075997,,,0,0.294271,1.150,rolling,0
crawl,1,reverse,closed_loop,47.3395,1594.028,1286,-0.063390,-0.0026112,0.0006856,1,0.296883,1.150,rolling,0
crawl,1,reverse,closed_loop,47.3467,1594.028,1286,-0.063390,,,0,0.296883,1.150,rolling,0
crawl,1,reverse,closed_loop,47.3684,1594.028,1286,-0.063390,,,0,0.296883,1.150,rolling,0
crawl,1,reverse,closed_loop,47.3901,1594.028,1286,-0.063390,,,0,0.296883,1.150,rolling,0
crawl,1,reverse,closed_loop,47.4117,1594.028,1286,-0.063390,,,0,0.296883,1.150,rolling,0
crawl,1,reverse,closed_loop,47.4333,1594.028,1286,-0.063390,,,0,0.296883,1.135,rolling,0
crawl,1,reverse,closed_loop,47.4404,1594.436,1286,-0.046655,0.0003490,0.0004029,1,0.297232,1.135,rolling,0
crawl,1,reverse,closed_loop,47.4508,1594.436,1286,-0.046655,,,0,0.297232,1.135,rolling,0
